,User,Pesan,Jam,Tanggal
1011,Benhan,"Membalas : akumulasi sudah cukup berarti mau dinaikkan dulu apa mau disiram sampe harga awal di 100an lagi?
Dinaikkin donk biar ritel tertarik beli. Dibuat kayak anak tangga sampai distribusinya habis... bisa lama ini kalau barangnya banyak",8:31:41 AM,Friday March 26 2021
1012,rahmad,"Membalas : Ketika berita positif dikeluarkan untuk salah satu emiten, itu pertanda akumulasi sudah cukup dan insider siap TP. Ngundang reta
akumulasi sudah cukup berarti mau dinaikkan dulu apa mau disiram sampe harga awal di 100an lagi?",8:30:03 AM,Friday March 26 2021
1013,Jay Jay,"Membalas : Photo
deket somalia, dihijjack ga ya",8:28:19 AM,Friday March 26 2021
1014,Mas Bro,Kapal digital 🤣🤣🤣🤣🤣🤣🤣,8:25:07 AM,Friday March 26 2021
1015,Benhan,"Membalas : berita 2 hari lalu:see_no_evil:
Ketika berita positif dikeluarkan untuk salah satu emiten, itu pertanda akumulasi sudah cukup dan insider siap TP. Ngundang retail buat beli",8:24:58 AM,Friday March 26 2021
1016,Johny,"Membalas : Photo
apakah terbang atau saatnya ANTM kembali ke 1000an?",8:21:00 AM,Friday March 26 2021
1017,rahmad,"Membalas : Berita kapan ini.. 🤔
berita 2 hari lalu:see_no_evil:",8:19:32 AM,Friday March 26 2021
1018,Herni,"Membalas : Sekilas penerawangan... No new low < 6058 will bring JCI to minimum 6149, likely target 6248 once clear broken support 6195. G
Should be wise at the current condition of the market? I mean Mark meenermini just wrote a single notice that it may be only a snapback,not real bounce and also he has 100% in cash",8:18:36 AM,Friday March 26 2021
1019,hery,nah :joy::joy:,8:17:27 AM,Friday March 26 2021
1020,Erich,"Membalas : dah seperti ada truk melintang di jalan tol. gak bisa ke mana2. mau muterin tanjung harapan? berapa ribu km tuh.
lagian ga ikutan tren digital2 sih kayak ihsg :joy: stuck kan..coba kapal digital, ga akan stuck lama gitu :stuck_out_tongue: :runner:♂",8:16:00 AM,Friday March 26 2021
1021,hery,dah seperti ada truk melintang di jalan tol. gak bisa ke mana2. mau muterin tanjung harapan? berapa ribu km tuh.,8:14:20 AM,Friday March 26 2021
1022,Erich,"Membalas : Photo
kapal segede kingkong di geser2 pake alat super mini..bs mingguan ini baru kelar :joy:",8:13:56 AM,Friday March 26 2021
1023,Adam,"Membalas : Photo
waaww ngumpul gitu semua yaaa, maju ga bisa mundur ga bisa",8:12:38 AM,Friday March 26 2021
1024,hery,"Membalas : Uwoowwww :scream::scream::scream:
sibuk mancing ikan",8:12:23 AM,Friday March 26 2021
1025,Mas Bro,"Membalas : Photo
Uwoowwww :scream::scream::scream:",8:11:08 AM,Friday March 26 2021
1026,hery,"Membalas : Sekilas penerawangan... No new low < 6058 will bring JCI to minimum 6149, likely target 6248 once clear broken support 6195. G
yes we can! :muscle:",8:10:28 AM,Friday March 26 2021
1027,Meneer Greg,Suezxit,8:10:15 AM,Friday March 26 2021
1028,Ramdhan Buffet,Gambar : blob:https://web.telegram.org/428baa52-3549-469e-ae9c-e4bf5ec03f94,8:10:10 AM,Friday March 26 2021
1029,hery,"masih macet
Gambar : blob:https://web.telegram.org/a8adde1a-817f-4846-9993-c1172bd5987b",8:09:48 AM,Friday March 26 2021
1030,Johny,"Rame di media luar kemaren nih
Gambar : blob:https://web.telegram.org/67100cf7-765b-4782-bd56-07d68bc904d6",8:07:39 AM,Friday March 26 2021
1031,Meneer Greg,"Sekilas penerawangan...

No new low < 6058 will bring JCI to minimum 6149, likely target 6248 once clear broken support 6195.

Gd day ahead frds",8:06:49 AM,Friday March 26 2021
1032,Dante Darmawan,"Membalas : *ESSA* https://www.thejakartapost.com/paper/2021/03/23/ris-pau-to-build-blue-ammonia-plant-in-central-sulawesi.html
Berita kapan ini.. 🤔",8:05:01 AM,Friday March 26 2021
1033,Johny,Gambar : blob:https://web.telegram.org/9b5505f2-f560-4ffd-9631-9491d054bcdf,8:02:38 AM,Friday March 26 2021
1034,SamuEl,Gambar : blob:https://web.telegram.org/f164dfa5-ac81-4f40-aa09-5970f4e0c75e,8:01:58 AM,Friday March 26 2021
1035,Lord [IHSG] - REBOUND IS REAL,"Membalas : https://www.cnbcindonesia.com/market/20210324141434-17-232525/diskon-gede-karyawan-bisa-beli-saham-bank-agro-murah-meriah
Lanjutkan turunnya :joy:",7:55:59 AM,Friday March 26 2021
1036,Ronny,"Membalas : Baterai holding korporasi pembentukan hari ini jam 15.30 https://www.cnbcindonesia.com/market/20210326022432-17-232967/waspada-s
Ok thanks pak",7:51:39 AM,Friday March 26 2021
1037,SamuEl,Gambar : blob:https://web.telegram.org/a26af011-ecd2-42b2-babf-f46c437c1f6a,7:46:53 AM,Friday March 26 2021
1038,Tejo Arum,"Membalas : model Suroboyo an, masio omahe nyemarang :sweat_smile:
Gihhh pakkk koyok e hehehhe",7:46:02 AM,Friday March 26 2021
1039,SamuEl,"Membalas : Liat dimana pak kalender ini?
Ada di berita..bntar saya share...makanya di kerek naik smlm pas penutupan mgkn terkait isu ini",7:45:11 AM,Friday March 26 2021
1040,Kaanz✓,"Helo everybody, good morning :sun_with_face:",7:44:42 AM,Friday March 26 2021
1041,Meneer Greg,Sistem kalender...,7:43:14 AM,Friday March 26 2021
1042,rigeladitya,"Membalas : Liat dimana pak kalender ini?
Wartawan kali belio pak.",7:42:44 AM,Friday March 26 2021
1043,Ronny,"Membalas : Photo
Liat dimana pak kalender ini?",7:34:25 AM,Friday March 26 2021
1044,Rays_Man,"Membalas : Biasane lak bosone ngeneki mesti wong jowo......
model Suroboyo an, masio omahe nyemarang :sweat_smile:",7:33:41 AM,Friday March 26 2021
1045,hery,"Membalas : Lah aq udah kmrin belanjanya om :smile: kan aq udah bilang semalam
kirain dah langsung dijualin :stuck_out_tongue_closed_eyes:",7:29:05 AM,Friday March 26 2021
1046,SamuEl,Gambar : blob:https://web.telegram.org/dbff4100-fd80-4e78-97dd-42e8a68466da,7:25:35 AM,Friday March 26 2021
1047,Mas Bro,"Membalas : nunguin @MasBroAP belanja ah pagi ini :grin:
Lah aq udah kmrin belanjanya om :smile: kan aq udah bilang semalam :grin:",7:21:12 AM,Friday March 26 2021
1048,Kevin SP,Gambar : blob:https://web.telegram.org/bbca077e-f2e5-4faa-9a07-a12e1ab4673d,7:02:08 AM,Friday March 26 2021
1049,Meneer Greg,"Membalas : Semoga ihsg ikutan Pak
Amin pak :+1::+1:

Harapan kita semua",7:00:55 AM,Friday March 26 2021
1050,Chezy,Gambar : blob:https://web.telegram.org/b5b8c3bd-980b-4842-ad11-8f7beb33adc4,7:00:34 AM,Friday March 26 2021
1051,Kevin SP,"Membalas : Jakarta cerah pak :blush::+1:
Semoga ihsg ikutan Pak",7:00:25 AM,Friday March 26 2021
1052,Meneer Greg,"Membalas : enak susunya nananana selamat pagi semoga cuaca tidak mendung mendung juga gpp asal bawa payung 🤝
Jakarta cerah pak :blush::+1:",6:59:32 AM,Friday March 26 2021
1053,ericko L,"Membalas : Susu itu enak pak... 🤫
enak susunya nananana 
selamat pagi semoga cuaca tidak mendung
mendung juga gpp asal bawa payung 🤝",6:57:27 AM,Friday March 26 2021
1054,Aliah Di,✍:pray:,6:54:05 AM,Friday March 26 2021
1055,Diana ajaaa:rocket::rocket::rocket:,"Membalas : Singkat kata, dokter, engineer, dll untuk sukses menjadi profesional mereka belajar 5 tahun sebelum melakukan pekerjaannya dan k
✍:+1:
Membalas : Ditutup dengan ini: “No great success or gain can be expected unless a man is willing to study and learn by past experience. You
✍✍",6:35:55 AM,Friday March 26 2021
1056,Jafar Sim,"Reminder aja ya, hari ini ijo bukan berarti ihsg meroket to the moon, hari ini ijo berarti mgkn senin merah lagi :smile: supaya hati hati aja jgn terlalu euforia :grin: bagaimana pendapat pak @JuthaBram :pray:",6:34:53 AM,Friday March 26 2021
1057,Dirga,"Morning all
Gambar : blob:https://web.telegram.org/b0ada05d-66b9-4b55-8cbe-6bc08efade22",6:33:44 AM,Friday March 26 2021
1058,Rengga Uci,,6:33:31 AM,Friday March 26 2021
1059,Tejo Arum,"Membalas : Kemarin udah lewat. Lagi pullback
Kirain yg pullback cuman pesawatnya capten vinsent ternyata TT juga pullback",6:29:11 AM,Friday March 26 2021
1060,Meneer Greg,Gambar : blob:https://web.telegram.org/35000a83-e40d-4c1a-b28f-4e5a19798df8,6:29:08 AM,Friday March 26 2021
1061,Tejo Arum,"Membalas : Kemarin udah lewat. Lagi pullback
Ochhh gitu yaaa pakkk gak ngiraaa eeee hhehehhehe",6:27:02 AM,Friday March 26 2021
1062,Jay Jay,Wah iya supportnya brp neh. Ath mulu,6:26:52 AM,Friday March 26 2021
1063,Hendro Masori,Sempet 17.007,6:26:01 AM,Friday March 26 2021
1064,Masjoe,Biar dapat nocan 17000 :heart_eyes:,6:25:58 AM,Friday March 26 2021
1065,Hendro Masori,"Membalas : Siapa yg jadi anggota ke 17000 beruntung
Kemarin udah lewat. Lagi pullback",6:25:49 AM,Friday March 26 2021
1066,Masjoe,Keluar trus masuk lagi ahhhh,6:24:57 AM,Friday March 26 2021
1067,Tejo Arum,Siapa yg jadi anggota ke 17000 beruntung,6:24:36 AM,Friday March 26 2021
1068,hery,"mesti siap2 dari pagi, biar dapat yg fresh :smile:",6:23:57 AM,Friday March 26 2021
1069,Tejo Arum,Tinggal 1orang lagi 17000 anggota .....arakan darrrr,6:23:32 AM,Friday March 26 2021
1070,Hauw,,6:19:45 AM,Friday March 26 2021
1071,Billy,"Membalas : nunguin @MasBroAP belanja ah pagi ini :grin:
Belanja sayur bro ? pagi amat haha",6:18:56 AM,Friday March 26 2021
1072,Tejo Arum,"Membalas : Aku lek meh ngopi silaturahmi karo ngudut
Biasane lak bosone ngeneki mesti wong jowo......",6:18:53 AM,Friday March 26 2021
1073,Hauw,"Membalas : Photo
Wrongkest question : bandare sopo
Alamate bandare neng ndi
Aku lek meh ngopi silaturahmi karo ngudut
Mugo mugo dikei bocoran

",6:15:07 AM,Friday March 26 2021
1074,hery,nunguin @MasBroAP belanja ah pagi ini :grin:,6:14:27 AM,Friday March 26 2021
1075,Meneer Greg,Gambar : blob:https://web.telegram.org/d3ed174f-cfc0-4c0f-9247-4495af089222,5:30:29 AM,Friday March 26 2021
1076,Jafar Sim,"Membalas : Wah anak binus, sama ni ... angkatan berapa kak? :smile:
Wihh sesama binusian, uda tua angkatan 99 🤣",4:49:08 AM,Friday March 26 2021
1077,Jose,Yg blm tidur hobi Kutak katik:grin::+1:,3:34:40 AM,Friday March 26 2021
1078,direktur pulsa,member nya 17000:+1::+1::+1:,3:30:07 AM,Friday March 26 2021
1079,Jose,"Membalas : Photo
:+1::+1::+1::+1::+1:",3:28:38 AM,Friday March 26 2021
1080,Prima Jangan CL,Kwkwkw,3:28:11 AM,Friday March 26 2021
1081,Listyo Ariadi,"Gambar : blob:https://web.telegram.org/6a1b5a5c-38fe-4f65-a9bc-24f88b6dfd63
Akhir nya, moga ihsg ikuti",3:22:34 AM,Friday March 26 2021
1082,hmin918,"Membalas : Msh ada peluang ijo kok om, coba backtest ke crash 2008. 2 hari yg lalu yaitu kemaren dan lusa lalu pas ultah bottom IHSG, candl
beda posisi MA200 dan macd monthly",3:13:16 AM,Friday March 26 2021
1083,Fajar Suryo,"Membalas : Di newsnya bukannya 160an ya?
Ndak paham deh om :sunglasses:
",2:38:35 AM,Friday March 26 2021
1084,Gue Keren,"Membalas : Photo
Msh ada peluang ijo kok om, coba backtest ke crash 2008. 2 hari yg lalu yaitu kemaren dan lusa lalu pas ultah bottom IHSG, candlenya sama persis kyk 2009 pas ultah bottom thn 2008. Klo history repeat itself, besok berarti ijo.",2:31:21 AM,Friday March 26 2021
1085,rigeladitya,"Sedang ubek ubek chart IHSG nyari tau arahnya mau ke mana, eh baca ini.  :see_no_evil::see_no_evil: *tutup chart
Gambar : blob:https://web.telegram.org/a0b2a847-17d8-4f1b-b4f1-989e11edd73a",2:16:34 AM,Friday March 26 2021
1086,Denny Wang,@ahauw ko ahauw. Ak ada japri ko... Tolong mohon di baca ya ko.. personal..,2:02:29 AM,Friday March 26 2021
1087,Rays_Man,"Membalas : Dan buat yg masih koleksi emiten di porto kayak koleksi perangko: “Tape reading requires patience, and the essence and value o
:see_no_evil:
",1:22:38 AM,Friday March 26 2021
1088,Rizky,"Membalas : Photo
Pak ini perhitungannya bisa diyutubkan ga? Supaya tau penjelasannya step by step. :sweat_smile:",1:21:24 AM,Friday March 26 2021
1089,Charles Prop,"Membalas : [BREAKING] BBRI memutuskan untuk membagikan Rp12 triliun atau sekitar 65% dari laba bersih tahun 2020. Dengan demikian, dividen
Di newsnya bukannya 160an ya?",1:08:57 AM,Friday March 26 2021
1090,Mas Bro,"Membalas : Photo
Body goal candle :grin::+1:
",12:43:41 AM,Friday March 26 2021
1091,Jose,"Membalas : Gapapa kak dikalkulasi juga, biar bisa cocokkan hasil nanti, siapa tahu perhitungan saya jga salah 🏽
Jd besok merah / ijo nih:grin:",12:25:30 AM,Friday March 26 2021
1092,Rui :rocket:🛩:speedboat::dancer:🏽,"Membalas : nnti saya coba hitung pake major swing pak, coba2 prediksi swing low bulan ini dst.. tapi tadi sepertinya udah dihitungin ci Rui
Gapapa kak dikalkulasi juga, biar bisa cocokkan hasil nanti, siapa tahu perhitungan saya jga salah :pray:🏽:blush:",12:19:13 AM,Friday March 26 2021
1093,ericko L,"candle body nya menjanjikan, kenyataannya ...... :joy::joy::joy:
Gambar : blob:https://web.telegram.org/e860998e-3646-489f-a4d9-ba1a50ae9842",12:18:15 AM,Friday March 26 2021
1094,Jose,"Membalas : Photo
Hrs plototin ntar nyungsep dia, suka prank",12:14:38 AM,Friday March 26 2021
1095,Meneer Greg,"Membalas : sri melati kentjana
:joy::+1:

Monggo duet maut pak Ericko dan pak Carik untuk market U.S.

I am going to sleep :blush:",12:14:32 AM,Friday March 26 2021
1096,ericko L,"Membalas : PHD :pizza:
sri melati kentjana",12:12:04 AM,Friday March 26 2021
1097,Meneer Greg,"Membalas : Photo
PHD :pizza:",12:10:12 AM,Friday March 26 2021
